Date,Close,High,Low,Open,Volume
2000-03-07,28.18779754638672,29.59149675125389,27.903263923778507,29.174180771428514,135061000
2000-03-08,29.003450393676758,29.193139408677915,27.618720584168322,28.472321151673523,94290000
2000-03-09,30.35025405883789,30.35025405883789,28.832741355895994,28.927585899829865,88198800
2000-03-10,30.653757095336914,31.10901091358449,30.198503277089337,30.217472186182984,85589000
2000-03-13,29.743249893188477,30.426130630532086,29.591498618223227,29.62943643696454,61831800
2000-03-14,28.870670318603516,30.12261791454821,28.870670318603512,29.93292888485962,73489200
2000-03-15,28.946556091308594,29.325934283855233,28.43439553137063,28.699960266153276,53208000
2000-03-16,28.946556091308594,29.344903193482562,28.301613163979304,29.11727627795458,77300800
2000-03-17,30.16055679321289,30.198494600499952,28.68098230901754,28.908609152739903,81161600
2000-03-20,29.553550720214844,30.274369030463983,29.287986079596738,29.970866584043293,47773000
2000-03-21,31.184886932373047,31.298700388330616,29.28799599974695,29.363871637051997,81648800
2000-03-22,31.336645126342773,32.05746383990272,30.69170206684177,31.203862731739626,93975800
2000-03-23,33.95433807373047,34.25784053695934,32.36095014177887,32.417856853634284,148224000
2000-03-24,33.89743423461914,34.902786229266496,33.252491445600086,34.1819678180099,112196800
2000-03-27,31.583221435546875,32.85413785367398,31.54528363202069,32.70712886501003,111434000
2000-03-28,31.65910530090332,32.607550636460644,31.071069192857784,31.450447327080713,81114400
2000-03-29,32.53166580200195,33.06279503958566,31.905692057706872,31.924660959049145,64363800
2000-03-30,31.374568939208984,32.96795696272383,31.109004268623178,32.22816966609194,64178400
2000-03-31,32.24714660644531,32.854151719037226,31.60220367431641,32.17127096737133,64281400
2000-04-03,27.58078956604004,29.287991121021882,27.31522487970953,28.66201721752854,260118200
2000-04-04,26.87894058227539,27.922230442561307,25.77874400233751,27.789448096706735,181244400
2000-04-05,26.215028762817383,26.859971583320853,26.063277510934217,26.784095957379268,82887600
2000-04-06,26.101213455200195,26.70821841927462,25.87832881995412,26.67028060901997,66421400
2000-04-07,27.030691146850586,27.125535677190413,25.79771225243284,26.40471724660773,82613600
2000-04-10,26.12017250061035,26.89789731725888,26.101203602643313,26.89789731725888,60685400
2000-04-11,25.45627784729004,26.120189713650063,25.342464384485464,25.835656056638623,71961800
2000-04-12,24.09051513671875,24.963084976316438,23.900826041154037,24.925147157203497,153003800
2000-04-13,24.052576065063477,24.963083676359254,23.976700430788828,24.545767687848688,94316200
2000-04-14,22.49712562561035,24.12845176709643,22.231560904903315,24.01463831536484,151217800
2000-04-17,23.028261184692383,23.066199012014778,22.15569115627735,22.535069429501277,119772200
2000-04-18,24.450912475585938,24.868228281996245,23.028244953732603,23.21793395664638,91794600
2000-04-19,23.881851196289062,24.735451914186605,23.711131052709554,24.71648300934444,53715400
2000-04-20,23.95772361755371,24.242257152203994,23.52143886442328,23.862879106003618,52387400
2000-04-24,20.22085189819336,20.63816779102662,19.72766038848133,20.410540940390298,313645800
2000-04-25,21.05548858642578,21.09342640369862,20.52435914460603,20.865799500061584,159517400
2000-04-26,20.638164520263672,21.58660958093755,20.448475508128894,21.245169359094955,107091200
2000-04-27,21.188274383544922,21.226212206971145,20.448486826733596,20.46745573844671,77669800
2000-04-28,21.169292449951172,21.548670450846352,20.714038848876953,21.472794850667317,78082600
2000-05-01,22.288471221923828,22.459191427027925,21.757341694933302,22.117751016819728,107811000
2000-05-02,21.20724105834961,22.30743782166292,21.09342760007582,22.098779814827637,97716200
2000-05-03,21.4158992767334,21.4917749163321,20.884769799542493,21.358992547034376,55354800
2000-05-04,21.37795066833496,21.624546372583723,21.036510462452057,21.340012867681303,43317200
2000-05-05,21.586624145507812,21.79528219963838,21.207245865270416,21.321059349341635,36402200
2000-05-08,21.188274383544922,21.662497176372696,21.150336560118703,21.529714794380922,36187600
2000-05-09,20.581268310546875,21.377962567729334,20.48642375612039,21.302086924188146,60778400
2000-05-10,20.088071823120117,20.60023229453111,19.955289478680232,20.562294481834,67740000
2000-05-11,20.600242614746094,20.676118278152156,19.955299475794558,20.220864297715778,58390800
2000-05-12,20.884769439697266,21.16930308328987,20.714049253541702,20.770955982260222,37886000
2000-05-15,21.05548858642578,21.074457495062198,20.63817259642455,20.941675134607262,33899600
2000-05-16,21.093421936035156,21.434862219172416,20.960639603704,21.11239084065389,48410600
2000-05-17,20.543323516845703,20.979608319142518,20.41054118571189,20.903732701351768,53242000
2000-05-18,20.088071823120117,20.657139013576778,19.99322729137734,20.657139013576778,53640400
2000-05-19,19.746633529663086,20.012198245720036,19.57591335505505,19.841478071111997,66578000
2000-05-22,19.481060028076172,19.803531323574997,18.94993083548987,19.76559352410455,69955000
2000-05-23,19.177566528320312,19.898385052629088,19.13962871125143,19.386224522199168,57963200
2000-05-24,19.898387908935547,20.201890489052772,19.12066254738516,19.158600369899812,85482400
2000-05-25,18.6654052734375,19.65178847894436,18.55159182664825,19.594881755549736,94348800
2000-05-26,18.646438598632812,19.00684788995939,18.32396712744588,18.836127699331012,55822000
2000-05-30,19.234466552734375,19.462093375843658,18.817150710367358,18.94993302384777,68536400
2000-05-31,18.987878799438477,19.334061404922743,18.836127520322083,19.315092495033195,54968200
2000-06-01,19.59488868713379,20.031173720826025,19.367261713033496,19.537981943608717,94507200
2000-06-02,20.12601089477539,20.258793247521318,19.727663836537612,20.031166357099732,80463200
2000-06-05,20.296730041503906,20.75198379944418,20.03116534937208,20.03590757601729,64400000
2000-06-06,21.131370544433594,21.2072462016847,20.58127202936306,20.69508551523972,99019000
2000-06-07,21.396926879882812,21.47280250711644,20.37260591222885,21.017548743714677,76310600
2000-06-08,20.884769439697266,21.890121647057804,20.714049253541702,21.71940146090224,94765600
2000-06-09,20.884769439697266,21.15033417371703,20.73301816311454,21.13136526414419,35710200
2000-06-12,20.296730041503906,20.941672865252627,20.14497878885715,20.941672865252627,49260600
2000-06-13,20.600242614746094,20.638180446449123,20.069112970903653,20.25880212941881,44289200
2000-06-14,21.396926879882812,21.548678134350066,21.093424370948306,21.188268904990338,79992400
2000-06-15,21.965986251831055,22.060830752054848,21.434857050577797,21.491763750712074,65592600
2000-06-16,22.02290153503418,22.19362170197243,21.700430108595263,22.04187044247176,68710600
2000-06-19,22.36433982849121,22.402277639905105,21.852179374403626,22.022899525766153,46604800
2000-06-20,22.743717193603516,22.838561719014706,22.38330799704099,22.421245807205466,62275000
2000-06-21,24.488859176635742,24.944112949090627,23.350724745498525,23.369693652684145,160399600
2000-06-22,24.242263793945312,24.887206649183295,24.07154362638232,24.697517574113302,87315200
2000-06-23,23.578340530395508,24.2991586640681,23.369682649595546,24.261220867559015,49811600
2000-06-26,24.128446578979492,24.31813562441172,23.52144163359636,23.52144163359636,48287000
2000-06-27,23.919790267944336,24.318137290646025,23.78700792704377,24.052572608844898,31071200
2000-06-28,23.95772361755371,24.299163859134048,23.862879106003618,23.97669251986373,37459200
2000-06-29,23.42660140991211,23.957730834590276,23.38866359386367,23.749072846323852,38449000
2000-06-30,24.280210494995117,24.280210494995117,23.274858029186728,23.388671515882017,52356400
2000-07-03,24.280210494995117,24.29917940944433,24.090521350502968,24.185365922749043,15734800
2000-07-05,23.824947357177734,24.242263314070975,23.74907172865169,24.242263314070975,34824400
2000-07-06,24.56473731994629,24.792364229474746,23.824949863978794,23.938763318743025,47873200
2000-07-07,24.887203216552734,25.152767885022044,24.450918404067433,24.664318584087418,54153200
2000-07-10,24.10948371887207,24.678550997838364,24.090514809573193,24.4888619048496,52689800
2000-07-11,24.014646530151367,24.431962662586855,23.824957379044324,23.919801954597848,37164800
2000-07-12,24.375041961669922,24.58369990842352,23.426596749153585,23.749068121409138,58370200
2000-07-13,24.26122283935547,24.28019173915168,23.483497947710767,23.919782643023648,80843200
2000-07-14,23.95772361755371,24.204319347583954,23.80597239907356,24.12844373834388,51180600
2000-07-17,23.730100631713867,24.147416550097326,23.52144267252214,23.749069537094936,53992800
2000-07-18,23.824947357177734,24.12844987128191,23.502475935942048,23.55938265733658,70617200
2000-07-19,22.193618774414062,23.521442119891827,22.09877424973708,23.085157306377702,139924600
2000-07-20,22.705785751342773,22.838568124157643,22.193625170485415,22.28846972249604,54690600
2000-07-21,21.947023391723633,22.76268631812304,21.814241054867914,22.686810697062633,56100600
2000-07-24,21.4158992767334,21.89012202422528,21.245179087636323,21.871153114325608,56165600
2000-07-25,20.941682815551758,21.548688114553258,20.751993659613788,21.491781367771868,64188600
2000-07-26,20.581268310546875,21.093428904449883,20.410548112579203,20.960646528252806,85404600
2000-07-27,21.05548858642578,21.283115490062816,20.48642132733319,20.60023477915171,74337600
2000-07-28,21.150331497192383,21.79527434105296,21.131362590020014,21.52970964063978,75645600
2000-07-31,21.188274383544922,21.586621529520254,21.017554178126925,21.30208785382359,70283800
2000-08-01,20.846826553344727,21.26414246251086,20.695075313647948,21.22620465258667,47163600
2000-08-02,21.05548858642578,21.377960033244914,20.789923865515906,20.808892774152326,48269200
2000-08-03,21.32105827331543,21.35899609942453,20.67611522946069,20.695084142515242,54543400
2000-08-04,20.9796085357666,21.207235391489206,20.69507496611335,21.074453058984354,38107400
2000-08-07,21.24517250061035,21.586612772941592,21.169296884536745,21.30207921266556,52741800
2000-08-08,22.49712562561035,22.66784580320773,21.245177656562895,21.264146565184824,138038800
2000-08-09,22.535066604614258,22.72475571744771,22.193626201514043,22.383315314347495,63945600
2000-08-10,22.041873931884766,22.478158872016735,21.77630918571748,22.402283230254653,48986000
2000-08-11,21.984954833984375,22.060830433066286,21.738359136968157,21.984954833984375,35629600
2000-08-14,21.90907859802246,22.26948768318474,21.662482908174592,21.947016396460597,53427000
2000-08-15,21.73837661743164,22.155692747958252,21.700438787383767,21.85219010757526,40714200
2000-08-16,21.54867172241211,21.928049745694015,21.415889414263443,21.814236338709442,44976200
2000-08-17,21.719406127929688,21.852188523471618,21.415903509548137,21.58662373238776,36112800
2000-08-18,21.54867172241211,21.681454030560776,21.24516930378659,21.5866095247403,54438800
2000-08-21,21.43486785888672,21.49177458771562,21.26414767240001,21.453836768496355,34119600
2000-08-22,21.624557495117188,21.984966786702472,21.31157047874049,21.491775124533135,54428200
2000-08-23,21.472803115844727,21.586616559921644,21.358989671767812,21.49177202319088,36726800
2000-08-24,21.586624145507812,21.605593059519684,21.226214779282287,21.434872833412854,42405400
2000-08-25,21.43486785888672,21.757339322250502,21.415898949277086,21.453836768496355,52729400
2000-08-28,21.64352035522461,21.89011611737879,21.283111164383882,21.302080069164973,56421600
2000-08-29,21.52971076965332,22.07980910649909,21.510741861486228,21.605586402321702,59400200
2000-08-30,21.24517250061035,21.529706060886383,21.15032798051834,21.453830444812777,53498800
2000-08-31,21.188274383544922,21.852186293503806,21.150336560118703,21.51074588266781,72575400
2000-09-01,21.302091598510742,21.43487400384429,21.150340278129544,21.245184853367792,37629800
2000-09-05,21.283124923706055,21.453845177104768,21.18828033848455,21.245187089617453,50755200
2000-09-06,21.0744571685791,21.45383533543021,21.03651935189399,21.264146252004654,62960800
2000-09-07,21.26414680480957,21.871151887551683,21.07445771645266,21.245177895973878,111711200
2000-09-08,21.036516189575195,21.510738826851465,20.998578378593095,21.35898758292306,56709600
2000-09-11,20.884769439697266,21.15033417371703,20.65714252482318,20.979613987561468,48495200
2000-09-12,20.67611312866211,21.036522440079153,20.524361839644403,20.865802239934236,46781200
2000-09-13,20.71405029296875,20.865801577166323,20.391578814048906,20.505392277197085,40744800
2000-09-14,19.97426414489746,20.865803000367716,19.936326321260427,20.8468340885492,78503000
2000-09-15,19.481060028076172,19.91734472198635,19.21549543178302,19.860438022780674,99915200
2000-09-18,19.120655059814453,19.613846559373158,18.8740593100351,19.500033136398073,69037800
2000-09-19,19.727670669555664,19.95529763881977,19.23447890281677,19.310354559238142,79311200
2000-09-20,19.500038146972656,19.727665051412025,19.177566699016882,19.689727234005463,67791400
2000-09-21,19.481060028076172,19.76559352410455,19.29137103072392,19.424153328870496,48952200
2000-09-22,19.1965389251709,19.272414573096476,18.513658093840707,18.551595917803496,84476600
2000-09-25,18.58953285217285,19.2724136508241,18.342937008215458,19.19653800652952,53484200
2000-09-26,19.025815963745117,19.993230334783004,18.342935231247782,18.49468650513608,155704800
2000-09-27,18.39984703063965,19.291386010474763,18.153251142600148,19.25344818154561,106155600
2000-09-28,18.60848617553711,18.779206232193413,18.399828328512736,18.45673501406484,52360400
2000-09-29,18.30499839782715,18.6085009619362,17.792837820893126,18.51365641065212,74053600
2000-10-02,17.944581985473633,18.45674235926622,17.67901734721081,18.361897845600925,58562400
2000-10-03,17.16685676574707,18.153239695933642,17.147887863243483,18.077364085919292,85374000
2000-10-04,16.825416564941406,17.166856810904143,16.54088302663913,17.109950103243687,136453400
2000-10-05,16.80644989013672,17.37551704217295,16.76851208000097,16.84438770027247,81099400
2000-10-06,16.863357543945312,17.2237667602951,16.616761764337564,16.939233168440005,61794000
2000-10-09,16.44603729248047,16.920259821098707,16.085628170730608,16.882322018809248,58323600
2000-10-10,16.55985450744629,16.863356995555268,16.332227641364554,16.370165452378174,62066200
2000-10-11,16.92025375366211,17.28066274617285,16.389124712067336,16.389124712067336,101205800
2000-10-12,16.502944946289062,17.26170103577362,16.332224826155038,17.090980915639594,90219600
2000-10-13,16.313261032104492,16.654701379288074,15.820069419505984,16.351198848458225,104521200
2000-10-16,15.288942337036133,16.332232446883513,15.04234649289039,16.237387891442843,119759000
2000-10-17,15.307908058166504,15.914913086495288,15.251001336760682,15.744192922277819,81276600
2000-10-18,15.706259727478027,16.16151363262232,14.700907353617719,15.061316695190284,110536400
2000-10-19,18.779216766357422,18.874061295480438,17.603144605232007,17.73592694600423,256993200
2000-10-20,19.784574508666992,20.069108178494417,18.55159527274815,18.608502006713632,160378600
2000-10-23,18.855091094970703,20.107038793429524,18.418806290962326,19.613847275854837,185170400
2000-10-24,18.6654052734375,19.101690152796305,18.267058209675117,19.00684561380526,94427400
2000-10-25,18.58953285217285,19.253444739750453,18.342937008215458,18.798190873982957,167603800
2000-10-26,19.55694007873535,19.74662911926625,18.456743643656157,18.513650355815425,114826600
2000-10-27,20.543323516845703,20.998577223590203,19.613847198909006,19.632816103356696,124292400
2000-10-30,20.96063995361328,21.283111337515024,20.44847952035757,20.486417330228363,110057600
2000-10-31,20.903732299804688,21.09342134063776,20.638167642638383,20.9416701079713,104474000
2000-11-01,21.131370544433594,21.26415294462303,20.77096117249083,20.789930086803604,81309400
2000-11-02,21.34002113342285,21.501256848653156,21.13136314900716,21.358990041097005,77985200
2000-11-03,20.71405029296875,21.131366324512076,20.65714356139466,21.017552861363896,68711000
2000-11-06,21.093421936035156,21.28311098222252,20.714043843660424,20.84682617599158,74851400
2000-11-07,21.396926879882812,21.814242829667762,21.093424370948306,21.16929999818193,104331200
2000-11-08,21.0744571685791,21.965995860679207,20.638172276700324,21.586617693828096,206149400
2000-11-09,21.51073455810547,21.64351687019254,20.77094739076322,20.78991629248994,91058600
2000-11-10,20.448482513427734,21.340021175887014,20.277762344020637,21.226207729615616,93744400
2000-11-13,20.163957595825195,20.676118324975977,19.54746782925481,20.23983325940309,83364800
2000-11-14,20.884769439697266,21.18827199286271,20.429515609949096,20.638173615250338,84218600
2000-11-15,21.26414680480957,21.510742619673554,20.84683081042437,20.960644263438514,60422200
2000-11-16,20.922704696655273,21.700429893901756,20.922704696655277,21.07445595465459,92128600
2000-11-17,20.96063995361328,21.24517352764423,20.576519628671498,21.07445338322566,106525600
2000-11-20,20.391572952270508,20.78991995877998,19.898381420401638,20.6761065283487,80157200
2000-11-21,20.562292098999023,21.017545798607856,20.448478674096812,20.448478674096812,59487600
2000-11-22,20.71405029296875,21.093428503462682,20.031169514079668,20.050138424604366,76343200
2000-11-24,21.2262020111084,21.377953231920614,20.789917251273284,20.9416684720855,34439200
2000-11-27,21.453840255737305,21.928063073061296,21.434871343044346,21.68146720805282,85307600
2000-11-28,20.33466911315918,21.169301054370937,20.27776238989474,21.05548760784206,127446200
2000-11-29,19.746633529663086,20.372607503225893,19.196535189259407,20.277762961776983,98280400
2000-11-30,17.413455963134766,18.836123933979106,17.299642525467217,18.817155027701183,197200800
2000-12-01,17.18583106994629,18.39984121175265,17.01511089375477,17.62211596465795,109809800
2000-12-04,17.128929138183594,17.90665460292947,16.749550862697802,17.375525017249362,80407200
2000-12-05,18.172210693359375,18.361899740262917,17.679019171410165,17.96355274176548,101734400
2000-12-06,17.20479965209961,18.229120689821087,17.015110571040076,18.210151781715133,90560800
2000-12-07,16.123573303222656,16.389138039981617,15.858008566463695,16.218417852065144,145308400
2000-12-08,16.521921157836914,16.95820610230333,16.218418587773318,16.578827889723836,120939800
2000-12-11,17.622116088867188,17.830774083460877,16.69263956749529,16.844390836290703,95576200
2000-12-12,17.716960906982422,18.210152538226044,17.2237692757388,17.546240726936553,63106000
2000-12-13,17.375524520874023,18.361908008958576,17.242742128247258,18.361908008958576,98360400
2000-12-14,16.844390869140625,17.82603189107534,16.806453051867784,17.58417830596099,71201400
2000-12-15,14.92852783203125,15.782128533989836,14.492243028807975,15.492852740548315,116899800
2000-12-18,14.51121711730957,15.175129011565563,14.26462127087163,14.871626431334253,107187400
2000-12-19,13.600707054138184,14.568121363428347,13.505862514011696,14.39740119120067,120271800
2000-12-20,12.595355033874512,13.35411136121635,12.557417217507421,12.993702105728977,149037800
2000-12-21,13.183388710021973,13.695549134727862,12.234943479085139,12.367725811416296,163173000
2000-12-22,14.09389877319336,14.302556763106047,13.58173825249858,13.58173825249858,109551800
2000-12-26,14.226676940917969,14.738837310791014,13.923174499511719,14.226676940917969,66941600
2000-12-27,14.09389877319336,14.207712222236642,13.657613885194102,13.999054232323955,69003800
2000-12-28,13.52482795715332,14.03698834262757,13.316170022330478,13.695548085644736,77619200
2000-12-29,13.164422988891602,13.904210447921532,13.050609533656226,13.335143171744662,99977600
2001-01-02,13.164422988891602,13.657614628244888,13.012671715244435,13.392049899362348,82413200
2001-01-03,14.549158096313477,14.833691827010611,13.088551612068185,13.107520527447996,135962200
2001-01-04,14.700906753540039,15.326880847561744,14.226683955038748,14.511217634139522,112397000
2001-01-05,14.909563064575195,15.137189981591609,14.435340320790996,14.719873967061515,93414600
2001-01-08,14.852649688720703,15.099245405136246,14.16976924326228,14.852649688720703,79817600
2001-01-09,15.725225448608398,15.971821263845927,15.099251456082373,15.175127091540071,114965400
2001-01-10,16.047697067260742,16.33223070320508,15.402754159120239,15.478629795372063,90230200
2001-01-11,16.692636489868164,16.920263351093638,15.876973570476878,16.085631526600228,101854800
2001-01-12,16.237382888793945,16.69263661464798,15.933880404891255,16.654698804160144,73712000
2001-01-16,15.952851295471191,16.23738490954024,15.516566420565322,16.19944709433103,68462400
2001-01-17,16.066659927368164,16.654695886929453,15.952846515840172,16.275317848502816,72844200
2001-01-18,16.844390869140625,17.05304886414124,15.971821071865321,16.294292518684454,109788800
2001-01-19,18.513656616210938,18.64643898948294,17.868713660318345,18.210154048732072,209348800
2001-01-22,18.248090744018555,18.513655474180986,17.906650376666853,18.43777983699172,76673000
2001-01-23,18.380868911743164,18.49468234153724,17.887677382635502,18.134273147189333,70295200
2001-01-24,19.101696014404297,19.253447323356863,18.43778403773682,18.513659692213103,110455000
2001-01-25,18.760257720947266,19.424169773761374,18.68438205776851,19.044791457867596,85657400
2001-01-26,19.42415428161621,19.518998784944415,18.51364704966545,18.51364704966545,93080000
2001-01-29,19.57591438293457,19.61385220150615,19.27241183436194,19.29138074364773,84983800
2001-01-30,19.234466552734375,19.651782395101392,19.082715337328185,19.5759067873983,57276800
2001-01-31,18.532623291015625,19.348286342718463,18.51365438283649,19.120659444568833,81898800
2001-02-01,18.930973052978516,19.00684869647743,18.32396790498722,18.456750281110317,71792800
2001-02-02,18.45674705505371,19.23447226497889,18.43777814749456,18.968907559150782,71100000
2001-02-05,18.79819107055664,18.83612889310065,18.286030466212516,18.437781756388553,51399200
2001-02-06,18.987878799438477,19.367256997229454,18.72231406098479,18.836127520322083,96442000
2001-02-07,19.63282585144043,19.746639334637184,18.760255813598633,18.81716255519701,126061800
2001-02-08,18.893033981323242,19.57591472763613,18.81715834284403,19.3482878121985,88041200
2001-02-09,17.944581985473633,18.684369192062924,17.754892958143042,18.60849358113069,100575200
2001-02-12,17.830774307250977,18.03943230446349,17.35655158631345,17.84974321608848,71289400
2001-02-13,17.660053253173828,18.53262301648854,17.641084345275683,18.096338134831182,76070600
2001-02-14,17.716960906982422,17.906649995922276,17.109955822374886,17.489334000254594,61728400
2001-02-15,17.849742889404297,18.267058876191644,17.565209262049287,17.9066496148753,65627800
2001-02-16,17.394485473632812,17.679019041903796,17.034076287156235,17.29964095087582,66958400
2001-02-20,16.95820426940918,17.679022795401963,16.806453000779122,17.41345807529936,60730800
2001-02-21,17.07201385498047,17.62211207919651,16.749542482164173,16.768511386447482,63947200
2001-02-22,16.749544143676758,17.24273570396622,16.35119711421219,17.090984454646385,100816400
2001-02-23,17.223773956298828,17.451400924884275,16.483986308396126,16.5219241364937,92620600
2001-02-26,18.07737922668457,18.191192737030956,17.413467082997308,17.489342756561566,87936800
2001-02-27,18.020462036132812,18.570560350920026,17.807061827810188,18.020462036132812,99148600
2001-02-28,17.906646728515625,18.233860347230554,17.66005095788988,18.07736687741037,84608400
2001-03-01,18.015727996826172,18.058408057887355,17.07202442447334,17.773874317479468,81781600
2001-03-02,17.20479965209961,17.641084538536536,17.128924019675797,17.451395457477002,79800800
2001-03-05,17.43242073059082,17.79282986430271,17.166856105750483,17.37551402526789,49383600
2001-03-06,18.039426803588867,18.210146931067626,17.716955451684544,17.792831063897324,66781800
2001-03-07,18.418804168701172,18.551586485056383,18.001488317299085,18.172208438327214,59743600
2001-03-08,17.982524871826172,18.39035639581801,17.735929066621807,18.304996309401115,54626000
2001-03-09,17.20479965209961,17.66005344664249,16.654701317026966,17.584177814218673,103794400
2001-03-12,15.763163566589355,16.692640118650584,15.66831902046066,16.597795572521886,114376000
2001-03-13,16.44603729248047,16.616757402783033,15.782125752414938,15.839032455849125,91035600
2001-03-14,16.389137268066406,16.768515445567942,15.839038910689176,15.93388345506456,90686200
2001-03-15,16.29429054260254,17.019851209953583,16.237383823594612,16.78748210733789,71638400
2001-03-16,16.55985450744629,16.73057465700759,15.929138399344811,15.933880625721514,112848800
2001-03-19,16.483991622924805,16.84440110604974,16.123582139799865,16.540898383418217,61036400
2001-03-20,15.990790367126465,17.034080367354168,15.971821458031416,16.55985763997794,91822800
2001-03-21,15.194095611572266,16.161509938900835,15.099251069677306,15.85800740483697,124988600
2001-03-22,16.389137268066406,16.408106176941484,15.3268783710621,15.345847279937178,126363200
2001-03-23,17.16685676574707,17.299639083272186,16.502945178121493,16.673665300653784,99519600
2001-03-26,17.01511573791504,17.451400756835938,16.86336442698603,17.33758727363918,63118600
2001-03-27,17.67902183532715,17.77386637307032,16.958203348479046,17.01511007112495,95135600
2001-03-28,16.863357543945312,17.584175976644886,16.80645082557429,17.41345582153183,78681600
2001-03-29,16.80644989013672,17.356548137105076,16.559854124254354,16.80644989013672,86985000
2001-03-30,16.59779167175293,17.05304538617815,16.3511959097726,16.92026305280413,91201600
2001-04-02,16.93923568725586,17.280676048253177,16.578826417314247,16.63573314414713,75924000
2001-04-03,16.199445724487305,16.787481810504993,16.009756664481596,16.787481810504993,94187600
2001-04-04,15.763163566589355,16.692640118650584,15.497598837429006,16.19944847878136,104046600
2001-04-05,17.223773956298828,17.4134630967867,16.23739042576189,16.31326608195704,113364000
2001-04-06,17.053041458129883,17.35654386450372,16.71160125095932,17.10994815932498,92622000
2001-04-09,17.345165252685547,17.42710989427119,16.892946098709103,17.169133278269094,56295600
2001-04-10,18.113033294677734,18.237469300860937,17.53637795415827,17.58797399259884,109199400
2001-04-11,18.2222900390625,18.66540340295897,18.119099144670294,18.407426745863525,109879600
2001-04-12,18.87178611755371,18.911241767931376,18.01287346065712,18.076609867504178,87520000
2001-04-16,18.449918746948242,18.68968601922955,18.2465714534406,18.635055472183932,65857400
